enquiry_id,enquiry_date,planning_area,lead_source,storage_size_band,customer_type,quoted_monthly_price_sgd,converted,churned
ENQ-08877,2025-04-08,Singapore River,Organic,Small,Household,201.14,1,0
ENQ-08878,2025-02-17,River Valley,Google Search,Medium,SME,293.9,1,0
ENQ-08879,2025-02-25,Marina South,Meta Ads,Medium,Household,274.61,0,0
ENQ-08880,2025-07-28,Western Water Catchment,Google Search,Medium,SME,288.31,0,1
ENQ-08881,2025-04-27,Sembawang,Meta Ads,Small,Household,169.18,0,0
ENQ-08882,2025-11-20,Mandai,Meta Ads,Small,E-commerce,190.83,0,1
ENQ-08883,2025-01-16,Sungei Kadut,Referral,Small,SME,183.25,1,0
ENQ-08884,2025-06-25,Museum,Organic,Locker,E-commerce,102.11,1,0
ENQ-08885,2025-12-03,Downtown Core,Meta Ads,Small,SME,181.35,0,0
ENQ-08886,2025-05-25,Bukit Batok,Google Search,Medium,Household,306.67,0,0
ENQ-08887,2025-06-26,Marina South,Referral,Medium,E-commerce,289.98,1,0
ENQ-08888,2025-07-06,Tampines,Google Search,Medium,SME,262.31,0,0
ENQ-08889,2025-12-07,Outram,Referral,Small,Relocation,176.94,0,0
ENQ-08890,2025-03-14,Lim Chu Kang,Google Search,Locker,Household,103.42,0,0
ENQ-08891,2025-05-04,Seletar,Walk-in,Medium,Household,321.66,0,0
ENQ-08892,2025-04-11,Pasir Ris,Partner,Medium,E-commerce,286.97,0,0
ENQ-08893,2025-02-19,Punggol,Partner,Locker,Household,81.52,0,0
ENQ-08894,2025-06-19,Bukit Timah,Referral,Small,Household,176.12,0,0
ENQ-08895,2025-07-22,Tengah,Walk-in,Large,Student/Expats,482.47,0,0
ENQ-08896,2025-10-25,Kallang,Partner,Locker,E-commerce,87.58,0,0
ENQ-08897,2025-12-30,Bukit Batok,Google Search,Small,Household,193.9,0,0
ENQ-08898,2025-09-10,Marina East,Referral,Medium,Household,325.55,0,0
ENQ-08899,2025-10-28,Outram,Partner,Medium,Household,283.04,0,0
ENQ-08900,2025-05-09,Museum,Google Search,Medium,Household,330.03,0,0
ENQ-08901,2025-02-28,Straits View,Google Search,Small,Household,182.58,0,0
ENQ-08902,2025-11-15,River Valley,Meta Ads,Locker,Student/Expats,83.12,0,0
ENQ-08903,2025-02-12,Jurong East,Partner,Small,E-commerce,177.33,0,0
ENQ-08904,2025-08-27,Sungei Kadut,Referral,Large,Household,475.75,0,0
ENQ-08905,2025-01-25,Singapore River,Walk-in,Medium,Household,265.18,1,0
ENQ-08906,2025-02-27,Bukit Batok,Organic,Medium,Household,282.38,0,0
ENQ-08907,2025-02-06,Queenstown,Referral,Small,Student/Expats,198.48,0,0
ENQ-08908,2025-10-24,Bukit Timah,Organic,Medium,Household,270.96,0,0
ENQ-08909,2025-06-14,Punggol,Google Search,Medium,Relocation,327.23,0,1
ENQ-08910,2025-10-30,Marina South,Walk-in,Large,Relocation,464.78,0,0
ENQ-08911,2025-11-07,Jurong East,Google Search,Locker,Household,91.42,0,0
ENQ-08912,2025-12-07,Hougang,Meta Ads,Locker,Household,85.35,0,0
ENQ-08913,2025-01-04,Simpang,Organic,Locker,Household,88.71,0,0
ENQ-08914,2025-07-17,Changi,Organic,Medium,Household,315.83,0,0
ENQ-08915,2025-01-23,Orchard,Walk-in,Medium,Household,271.29,0,0
ENQ-08916,2025-07-07,Hougang,Google Search,Small,SME,178.69,0,0
ENQ-08917,2025-04-02,Pioneer,Organic,Locker,Household,84.64,0,0
ENQ-08918,2025-01-16,Simpang,Partner,Small,Household,198.19,1,0
ENQ-08919,2025-01-29,Orchard,Organic,Medium,SME,274.09,0,0
ENQ-08920,2025-05-09,Lim Chu Kang,Google Search,Medium,Household,297.01,0,0
ENQ-08921,2025-05-25,Tengah,Walk-in,Locker,E-commerce,87.66,0,0
ENQ-08922,2025-12-27,Straits View,Organic,Medium,Household,330.25,1,0
ENQ-08923,2025-04-01,Downtown Core,Organic,Locker,Student/Expats,85.97,0,0
ENQ-08924,2025-12-06,Southern Islands,Google Search,Medium,Household,318.72,1,0
ENQ-08925,2025-07-09,Serangoon,Google Search,Medium,Household,315.96,0,0
ENQ-08926,2025-12-27,Clementi,Partner,Small,E-commerce,164.91,0,0
ENQ-08927,2025-02-05,Geylang,Organic,Small,SME,165.67,0,0
ENQ-08928,2025-12-19,River Valley,Google Search,Small,SME,192.94,0,0
ENQ-08929,2025-10-11,River Valley,Google Search,Medium,Relocation,319.66,0,0
ENQ-08930,2025-05-02,Tengah,Partner,Locker,E-commerce,82.95,0,0
ENQ-08931,2025-06-30,Orchard,Meta Ads,Locker,SME,102.31,0,0
ENQ-08932,2025-04-04,Rochor,Organic,Medium,Household,274.8,0,0
ENQ-08933,2025-12-01,Tengah,Google Search,Small,E-commerce,190.08,0,0
ENQ-08934,2025-04-17,Simpang,Google Search,Large,Student/Expats,445.57,0,0
ENQ-08935,2025-04-12,Woodlands,Google Search,Medium,Student/Expats,267.02,1,0
ENQ-08936,2025-12-12,Tampines,Partner,Locker,Student/Expats,95.32,0,0
ENQ-08937,2025-07-18,Bukit Merah,Organic,Medium,SME,322.87,1,0
ENQ-08938,2025-06-15,Simpang,Google Search,Small,SME,178.6,0,0
ENQ-08939,2025-09-04,Sungei Kadut,Referral,Small,SME,169.89,0,0
ENQ-08940,2025-05-03,Woodlands,Partner,Medium,Household,276.22,0,0
ENQ-08941,2025-11-16,Queenstown,Referral,Small,Student/Expats,198.11,0,0
ENQ-08942,2025-05-18,Sungei Kadut,Google Search,Medium,Household,320.26,0,0
ENQ-08943,2025-01-01,Mandai,Organic,Large,Household,516.95,0,0
ENQ-08944,2025-01-09,Jurong East,Google Search,Medium,SME,317.1,0,0
ENQ-08945,2025-01-01,Hougang,Organic,Locker,SME,82.6,1,0
ENQ-08946,2025-08-14,Choa Chu Kang,Partner,Medium,Household,300.25,0,0
ENQ-08947,2025-10-23,Newton,Meta Ads,Medium,Household,330.57,0,0
ENQ-08948,2025-02-24,Toa Payoh,Organic,Small,Household,206.14,1,0
ENQ-08949,2025-01-08,River Valley,Organic,Locker,Household,84.25,0,0
ENQ-08950,2025-09-06,Pioneer,Partner,Medium,SME,277.06,0,0
ENQ-08951,2025-04-11,Bedok,Google Search,Small,SME,178.35,0,0
ENQ-08952,2025-06-22,North-Eastern Islands,Referral,Large,Student/Expats,444.93,1,0
ENQ-08953,2025-12-28,Choa Chu Kang,Partner,Small,Household,178.54,1,0
ENQ-08954,2025-08-27,Tengah,Meta Ads,Medium,Household,311.81,0,0
ENQ-08955,2025-07-16,Marina South,Google Search,Small,E-commerce,179.83,1,0
ENQ-08956,2025-10-30,Sembawang,Walk-in,Medium,Relocation,280.61,1,1
ENQ-08957,2025-04-15,Tuas,Meta Ads,Medium,E-commerce,273.26,0,0
ENQ-08958,2025-12-13,Bishan,Meta Ads,Medium,SME,271.05,0,0
ENQ-08959,2025-10-13,Queenstown,Meta Ads,Medium,Relocation,289.87,1,0
ENQ-08960,2025-01-13,Bedok,Google Search,Medium,Household,264.8,0,0
ENQ-08961,2025-11-13,Lim Chu Kang,Walk-in,Medium,Household,281.01,0,0
ENQ-08962,2025-05-15,Bukit Timah,Partner,Medium,Relocation,325.73,0,0
ENQ-08963,2025-08-12,Bedok,Google Search,Medium,Household,279.54,1,0
ENQ-08964,2025-04-17,Serangoon,Google Search,Locker,Household,90.37,0,0
ENQ-08965,2025-05-05,Kallang,Meta Ads,Small,E-commerce,186.44,0,0
ENQ-08966,2025-08-14,Woodlands,Organic,Locker,Household,82.42,1,0
ENQ-08967,2025-08-07,Marina East,Walk-in,Small,SME,185.77,1,0
ENQ-08968,2025-10-08,Hougang,Referral,Medium,E-commerce,292.84,1,0
ENQ-08969,2025-11-02,Sengkang,Walk-in,Medium,Household,289.31,0,0
ENQ-08970,2025-12-24,Straits View,Google Search,Medium,Relocation,300.33,0,0
ENQ-08971,2025-05-30,Queenstown,Referral,Small,SME,183.89,0,0
ENQ-08972,2025-02-14,Yishun,Google Search,Locker,E-commerce,88.26,0,0
ENQ-08973,2025-05-01,Punggol,Walk-in,Locker,Household,102.62,0,0
ENQ-08974,2025-09-04,Ang Mo Kio,Organic,Medium,SME,313.36,0,0
ENQ-08975,2025-01-07,Western Water Catchment,Meta Ads,Small,Household,195.87,0,0
ENQ-08976,2025-05-29,Seletar,Google Search,Small,SME,201.63,0,0
ENQ-08977,2025-07-30,Novena,Google Search,Small,E-commerce,166.98,1,0
ENQ-08978,2025-08-24,Museum,Google Search,Medium,SME,304.65,1,0
ENQ-08979,2025-02-15,Central Water Catchment,Meta Ads,Locker,Household,85.23,0,0
ENQ-08980,2025-07-20,Serangoon,Google Search,Small,Household,186.84,0,0
ENQ-08981,2025-06-23,Sengkang,Walk-in,Locker,Household,86.56,0,0
ENQ-08982,2025-05-05,Geylang,Organic,Small,SME,175.45,0,0
ENQ-08983,2025-07-18,Rochor,Organic,Medium,SME,327.35,0,0
ENQ-08984,2025-09-06,Singapore River,Google Search,Medium,Household,329.01,0,0
ENQ-08985,2025-09-19,Changi,Google Search,Medium,Household,317.08,0,0
ENQ-08986,2025-03-04,Jurong West,Meta Ads,Small,Household,196.0,0,0
ENQ-08987,2025-04-28,Jurong East,Organic,Small,SME,186.8,0,0
ENQ-08988,2025-03-24,Tanglin,Organic,Locker,E-commerce,95.17,1,0
ENQ-08989,2025-08-17,Tengah,Organic,Small,SME,172.84,0,0
ENQ-08990,2025-06-29,Lim Chu Kang,Referral,Medium,Household,332.39,0,0
ENQ-08991,2025-06-13,Tanglin,Partner,Small,Student/Expats,198.45,1,0
ENQ-08992,2025-04-23,Tengah,Google Search,Medium,SME,299.83,1,0
ENQ-08993,2025-01-11,Orchard,Meta Ads,Small,Household,183.56,0,0
ENQ-08994,2025-04-21,Simpang,Organic,Locker,Household,86.97,0,0
ENQ-08995,2025-11-03,Singapore River,Google Search,Small,Household,169.48,0,0
ENQ-08996,2025-07-31,Geylang,Meta Ads,Small,Household,191.57,0,0
ENQ-08997,2025-01-26,Bukit Timah,Meta Ads,Medium,Household,304.0,0,0
ENQ-08998,2025-04-13,Bukit Merah,Organic,Medium,Household,326.49,0,0
ENQ-08999,2025-03-04,Queenstown,Meta Ads,Small,SME,206.83,0,0
ENQ-09000,2025-03-18,Newton,Google Search,Locker,SME,82.64,0,0
ENQ-09001,2025-06-18,Bedok,Referral,Medium,Student/Expats,277.22,1,0
ENQ-09002,2025-11-07,Museum,Meta Ads,Small,Household,177.02,0,0
ENQ-09003,2025-04-13,Tuas,Walk-in,Medium,Relocation,326.42,0,0
ENQ-09004,2025-07-07,Outram,Organic,Locker,Household,89.13,1,1
ENQ-09005,2025-04-04,Pioneer,Google Search,Small,SME,204.65,0,0
ENQ-09006,2025-12-29,Tanglin,Google Search,Medium,Household,317.78,0,0
ENQ-09007,2025-11-29,Seletar,Referral,Large,Household,521.65,1,0
ENQ-09008,2025-12-27,Marina South,Meta Ads,Locker,Student/Expats,83.72,0,0
ENQ-09009,2025-08-19,Pioneer,Google Search,Small,E-commerce,183.26,0,0
ENQ-09010,2025-02-25,Boon Lay,Partner,Medium,Household,319.87,0,0
ENQ-09011,2025-06-14,Tampines,Google Search,Locker,Student/Expats,85.16,0,0
ENQ-09012,2025-05-23,Ang Mo Kio,Organic,Small,E-commerce,201.36,1,0
ENQ-09013,2025-08-27,Ang Mo Kio,Referral,Small,Household,206.81,0,0
ENQ-09014,2025-12-21,Bedok,Organic,Large,SME,495.86,1,0
ENQ-09015,2025-09-20,Museum,Google Search,Small,E-commerce,185.98,0,0
ENQ-09016,2025-10-01,Geylang,Organic,Medium,E-commerce,287.09,0,0
ENQ-09017,2025-08-02,Geylang,Meta Ads,Locker,Household,91.35,1,0
ENQ-09018,2025-09-16,Museum,Meta Ads,Small,Household,203.89,0,0
ENQ-09019,2025-06-30,Bukit Timah,Walk-in,Large,Relocation,507.84,0,0
ENQ-09020,2025-12-16,Queenstown,Meta Ads,Locker,Household,96.01,0,0
ENQ-09021,2025-08-05,Bukit Timah,Organic,Small,Household,198.39,1,0
ENQ-09022,2025-03-05,Bedok,Organic,Large,Student/Expats,443.51,0,0
ENQ-09023,2025-07-08,Central Water Catchment,Organic,Medium,E-commerce,301.41,1,0
ENQ-09024,2025-08-16,Orchard,Partner,Large,Student/Expats,519.26,0,0
ENQ-09025,2025-07-17,Orchard,Referral,Medium,Household,278.87,0,0
ENQ-09026,2025-12-15,Sembawang,Referral,Small,Household,190.51,1,1
ENQ-09027,2025-08-08,Bukit Timah,Meta Ads,Small,Household,184.37,0,0
ENQ-09028,2025-12-19,Bedok,Partner,Medium,SME,321.49,0,0
ENQ-09029,2025-03-28,Western Water Catchment,Google Search,Medium,Relocation,299.89,0,0
ENQ-09030,2025-09-25,Bukit Panjang,Organic,Large,SME,457.57,0,0
ENQ-09031,2025-08-30,Punggol,Organic,Medium,Household,308.03,0,0
ENQ-09032,2025-04-21,Punggol,Google Search,Medium,Student/Expats,265.6,1,0
ENQ-09033,2025-12-02,Marina South,Google Search,Locker,Household,82.51,0,0
ENQ-09034,2025-11-25,Hougang,Organic,Small,Household,197.04,0,0
ENQ-09035,2025-06-07,Bukit Merah,Walk-in,Small,Household,171.28,1,0
ENQ-09036,2025-06-24,Boon Lay,Walk-in,Small,Student/Expats,186.62,0,0
ENQ-09037,2025-05-29,Lim Chu Kang,Organic,Medium,Household,308.25,0,0
ENQ-09038,2025-01-18,Seletar,Walk-in,Medium,Household,310.17,0,0
ENQ-09039,2025-10-27,Sungei Kadut,Referral,Locker,Relocation,83.68,0,1
ENQ-09040,2025-12-12,Seletar,Google Search,Locker,Household,90.97,0,0
ENQ-09041,2025-04-18,Kallang,Walk-in,Small,SME,183.23,0,0
ENQ-09042,2025-06-11,Bukit Merah,Referral,Locker,SME,102.41,1,0
ENQ-09043,2025-06-10,Rochor,Organic,Medium,Household,280.03,0,0
ENQ-09044,2025-06-01,Sengkang,Google Search,Medium,SME,282.73,0,0
ENQ-09045,2025-01-06,Sengkang,Organic,Large,Household,414.74,0,0
ENQ-09046,2025-10-21,Bishan,Google Search,Small,SME,187.04,0,0
ENQ-09047,2025-12-17,Singapore River,Organic,Medium,Household,320.52,0,0
ENQ-09048,2025-01-17,Central Water Catchment,Organic,Small,Household,204.05,0,0
ENQ-09049,2025-03-22,Marina South,Meta Ads,Medium,Student/Expats,265.18,0,0
ENQ-09050,2025-11-14,Marina South,Walk-in,Medium,Household,281.37,0,0
ENQ-09051,2025-09-19,Ang Mo Kio,Walk-in,Small,Household,179.01,0,0
ENQ-09052,2025-04-20,Bukit Timah,Partner,Small,Household,190.96,0,0
ENQ-09053,2025-03-03,Sungei Kadut,Google Search,Small,SME,186.63,0,0
ENQ-09054,2025-09-06,Central Water Catchment,Meta Ads,Small,Student/Expats,189.72,0,0
ENQ-09055,2025-08-04,Bishan,Organic,Medium,Household,298.54,1,0
ENQ-09056,2025-08-27,Museum,Organic,Medium,Student/Expats,297.04,0,0
ENQ-09057,2025-04-23,Toa Payoh,Meta Ads,Small,Household,206.77,0,0
ENQ-09058,2025-08-14,Hougang,Google Search,Small,E-commerce,195.71,0,0
ENQ-09059,2025-12-05,Bukit Panjang,Google Search,Medium,Household,271.08,0,0
ENQ-09060,2025-01-16,Tanglin,Meta Ads,Small,SME,193.32,1,0
ENQ-09061,2025-09-30,Bukit Panjang,Google Search,Small,SME,183.93,0,0
ENQ-09062,2025-09-11,Changi,Referral,Medium,SME,288.23,1,0
ENQ-09063,2025-05-08,Changi Bay,Organic,Medium,E-commerce,294.03,0,0
ENQ-09064,2025-09-15,Bukit Panjang,Organic,Small,Household,189.32,0,0
ENQ-09065,2025-07-04,Newton,Referral,Large,Household,479.04,0,0
ENQ-09066,2025-01-06,Newton,Organic,Medium,E-commerce,315.13,0,0
ENQ-09067,2025-04-18,Straits View,Organic,Medium,SME,278.66,1,1
ENQ-09068,2025-08-09,Sengkang,Organic,Large,Household,484.16,0,0
ENQ-09069,2025-10-09,Boon Lay,Organic,Small,Student/Expats,162.12,1,0
ENQ-09070,2025-08-17,Tampines,Organic,Medium,SME,292.21,0,0
ENQ-09071,2025-10-07,Orchard,Referral,Small,Household,178.49,0,0
ENQ-09072,2025-01-30,Marina South,Meta Ads,Small,Household,172.33,0,0
ENQ-09073,2025-05-22,Marina East,Meta Ads,Locker,Household,89.65,0,0
ENQ-09074,2025-10-24,Bishan,Google Search,Medium,Relocation,276.11,0,0
ENQ-09075,2025-06-12,Kallang,Partner,Locker,SME,95.19,0,0
ENQ-09076,2025-04-03,Novena,Referral,Medium,SME,276.88,0,0
ENQ-09077,2025-06-23,Western Water Catchment,Walk-in,Medium,SME,288.61,0,0
ENQ-09078,2025-07-31,Changi Bay,Google Search,Small,E-commerce,181.53,0,0
ENQ-09079,2025-04-18,Sengkang,Referral,Locker,Household,97.31,1,0
ENQ-09080,2025-06-10,Tanglin,Referral,Locker,Relocation,89.48,0,0
ENQ-09081,2025-02-13,Novena,Partner,Locker,SME,95.87,0,0
ENQ-09082,2025-12-09,Tanglin,Google Search,Medium,Household,261.76,1,0
ENQ-09083,2025-04-04,Pasir Ris,Google Search,Small,Household,186.24,0,0
ENQ-09084,2025-02-20,Kallang,Google Search,Locker,Household,84.13,0,0
ENQ-09085,2025-09-02,Pasir Ris,Meta Ads,Small,Relocation,195.5,0,0
ENQ-09086,2025-02-25,Bukit Panjang,Partner,Large,Household,426.83,0,0
ENQ-09087,2025-02-14,Sungei Kadut,Partner,Medium,Household,308.35,0,0
ENQ-09088,2025-05-15,Pasir Ris,Referral,Small,Relocation,178.72,0,0
ENQ-09089,2025-09-27,River Valley,Google Search,Locker,Household,88.93,0,0
ENQ-09090,2025-07-16,Bukit Merah,Meta Ads,Medium,SME,284.97,0,0
ENQ-09091,2025-08-23,Queenstown,Walk-in,Small,Household,178.97,0,0
ENQ-09092,2025-11-02,Museum,Organic,Small,Student/Expats,181.23,0,0
ENQ-09093,2025-07-24,Yishun,Meta Ads,Small,Household,206.88,0,0
ENQ-09094,2025-04-29,Orchard,Google Search,Large,Household,428.58,1,0
ENQ-09095,2025-03-29,Sembawang,Organic,Small,Household,193.78,0,0
ENQ-09096,2025-06-29,Bishan,Meta Ads,Medium,Household,291.02,0,0
ENQ-09097,2025-02-15,Central Water Catchment,Walk-in,Medium,E-commerce,318.73,0,0
ENQ-09098,2025-12-28,Southern Islands,Partner,Locker,Household,88.54,1,0
ENQ-09099,2025-04-17,Sengkang,Google Search,Large,SME,508.77,0,0
ENQ-09100,2025-12-02,Bukit Panjang,Referral,Medium,SME,268.26,0,0
ENQ-09101,2025-10-15,Tanglin,Google Search,Medium,Student/Expats,319.18,0,0
ENQ-09102,2025-07-06,Orchard,Google Search,Medium,Household,301.13,1,0
ENQ-09103,2025-03-14,Orchard,Organic,Medium,Relocation,276.54,0,0
ENQ-09104,2025-06-02,Lim Chu Kang,Meta Ads,Locker,Student/Expats,84.51,0,0
ENQ-09105,2025-03-18,Marina South,Meta Ads,Locker,Household,85.95,0,0
ENQ-09106,2025-08-14,Tengah,Organic,Large,SME,512.03,0,0
ENQ-09107,2025-01-07,Jurong East,Google Search,Large,Household,436.56,1,0
ENQ-09108,2025-04-16,Bukit Batok,Meta Ads,Medium,SME,321.36,1,1
ENQ-09109,2025-04-26,Sungei Kadut,Walk-in,Locker,Household,88.95,0,0
ENQ-09110,2025-08-12,Serangoon,Google Search,Medium,SME,304.38,1,1
ENQ-09111,2025-06-06,Bukit Panjang,Partner,Small,SME,182.31,0,0
ENQ-09112,2025-10-28,Queenstown,Meta Ads,Medium,Household,322.63,0,0
ENQ-09113,2025-09-04,Jurong East,Meta Ads,Medium,Household,285.33,0,0
ENQ-09114,2025-12-15,Marine Parade,Walk-in,Medium,SME,294.24,1,0
ENQ-09115,2025-07-02,Changi,Walk-in,Large,E-commerce,419.32,0,0
ENQ-09116,2025-06-05,Pioneer,Meta Ads,Medium,Household,263.74,0,0
ENQ-09117,2025-02-14,Outram,Referral,Small,Household,175.4,0,0
ENQ-09118,2025-12-19,Ang Mo Kio,Meta Ads,Medium,E-commerce,261.28,0,0
ENQ-09119,2025-10-11,Jurong West,Meta Ads,Locker,SME,100.31,0,0
ENQ-09120,2025-06-27,Bedok,Google Search,Medium,SME,327.66,0,0
ENQ-09121,2025-09-14,Tuas,Partner,Locker,Household,94.73,0,0
ENQ-09122,2025-11-08,Serangoon,Walk-in,Locker,Household,98.53,0,0
ENQ-09123,2025-09-17,Sembawang,Organic,Small,SME,171.86,0,0
ENQ-09124,2025-11-03,Bishan,Google Search,Small,Relocation,194.95,0,0
ENQ-09125,2025-10-02,Rochor,Organic,Small,SME,188.04,0,0
ENQ-09126,2025-11-08,Changi,Organic,Small,E-commerce,190.71,0,0
ENQ-09127,2025-08-31,Bukit Batok,Organic,Large,E-commerce,444.31,0,0
ENQ-09128,2025-12-09,Novena,Organic,Small,E-commerce,171.71,0,0
ENQ-09129,2025-01-23,Marina South,Organic,Medium,SME,317.32,1,0
ENQ-09130,2025-08-26,Outram,Walk-in,Small,SME,164.54,1,0
ENQ-09131,2025-11-28,Serangoon,Google Search,Medium,Household,286.21,1,0
ENQ-09132,2025-01-15,Central Water Catchment,Referral,Small,Household,203.77,0,1
ENQ-09133,2025-11-12,Bukit Timah,Walk-in,Medium,Household,328.98,1,0
ENQ-09134,2025-06-29,Jurong West,Google Search,Locker,Household,100.79,0,0
ENQ-09135,2025-06-06,Yishun,Meta Ads,Locker,E-commerce,82.33,0,0
ENQ-09136,2025-06-08,Geylang,Partner,Small,Household,169.15,0,0
ENQ-09137,2025-04-09,Bukit Timah,Organic,Locker,Relocation,97.75,0,0
ENQ-09138,2025-08-05,Museum,Google Search,Medium,Household,322.16,0,0
ENQ-09139,2025-02-06,Bedok,Google Search,Locker,E-commerce,85.04,0,0
ENQ-09140,2025-03-24,Tengah,Walk-in,Small,SME,174.09,0,0
ENQ-09141,2025-04-16,Western Water Catchment,Meta Ads,Medium,Student/Expats,284.69,0,0
ENQ-09142,2025-10-06,Kallang,Google Search,Large,Household,479.67,0,0
ENQ-09143,2025-06-02,Bishan,Referral,Medium,Household,284.9,1,0
ENQ-09144,2025-09-22,Tengah,Partner,Medium,Household,267.56,1,0
ENQ-09145,2025-11-26,Changi Bay,Google Search,Locker,SME,98.43,1,0
ENQ-09146,2025-05-18,Central Water Catchment,Organic,Medium,E-commerce,272.79,1,0
ENQ-09147,2025-06-07,Bedok,Partner,Locker,SME,93.51,0,0
ENQ-09148,2025-04-04,Bukit Merah,Organic,Medium,Student/Expats,286.3,0,0
ENQ-09149,2025-11-22,Novena,Partner,Small,SME,178.41,0,0
ENQ-09150,2025-10-20,Bedok,Referral,Medium,Household,329.23,0,0
ENQ-09151,2025-07-13,Sembawang,Google Search,Small,E-commerce,177.61,1,0
ENQ-09152,2025-04-18,Toa Payoh,Meta Ads,Small,SME,174.07,0,0
ENQ-09153,2025-06-10,Southern Islands,Referral,Locker,Household,85.42,0,1
ENQ-09154,2025-10-13,Singapore River,Organic,Locker,SME,95.24,0,0
ENQ-09155,2025-02-15,Pioneer,Google Search,Large,Household,502.66,0,0
ENQ-09156,2025-05-06,Mandai,Meta Ads,Medium,Household,268.12,0,0
ENQ-09157,2025-03-06,Changi Bay,Walk-in,Large,Household,468.56,0,0
ENQ-09158,2025-02-10,Serangoon,Partner,Medium,Relocation,277.46,0,0
ENQ-09159,2025-01-13,Boon Lay,Partner,Medium,Household,311.24,0,0
ENQ-09160,2025-01-27,Yishun,Partner,Medium,SME,266.35,0,0
ENQ-09161,2025-08-28,Simpang,Partner,Medium,Household,269.58,0,0
ENQ-09162,2025-03-15,Changi,Partner,Medium,Household,320.59,0,0
ENQ-09163,2025-10-21,Outram,Google Search,Large,Household,425.82,1,0
ENQ-09164,2025-12-10,Boon Lay,Meta Ads,Locker,Student/Expats,92.93,0,0
ENQ-09165,2025-11-12,Hougang,Meta Ads,Small,Household,202.25,0,0
ENQ-09166,2025-07-06,Jurong West,Organic,Medium,SME,328.07,0,0
ENQ-09167,2025-06-22,Queenstown,Meta Ads,Medium,Relocation,300.91,0,0
ENQ-09168,2025-08-13,Woodlands,Google Search,Locker,Student/Expats,102.35,1,0
ENQ-09169,2025-06-11,Sengkang,Walk-in,Medium,SME,312.84,0,0
ENQ-09170,2025-06-08,River Valley,Meta Ads,Medium,Household,271.33,0,0
ENQ-09171,2025-02-15,Jurong West,Google Search,Small,Student/Expats,166.83,0,0
ENQ-09172,2025-06-14,Downtown Core,Walk-in,Small,Student/Expats,185.05,0,0
ENQ-09173,2025-05-04,Jurong West,Google Search,Large,Household,485.95,0,0
ENQ-09174,2025-12-04,Clementi,Meta Ads,Small,Student/Expats,166.26,1,0
ENQ-09175,2025-06-16,North-Eastern Islands,Google Search,Locker,Relocation,95.66,1,0
ENQ-09176,2025-04-23,Bukit Panjang,Organic,Small,SME,200.75,0,0
ENQ-09177,2025-02-22,Bishan,Partner,Small,SME,193.41,0,0
ENQ-09178,2025-09-25,Woodlands,Organic,Large,SME,455.01,1,0
ENQ-09179,2025-03-28,Changi,Google Search,Locker,Student/Expats,86.38,0,0
ENQ-09180,2025-02-07,Jurong East,Google Search,Medium,Household,273.5,0,0
ENQ-09181,2025-03-11,Pasir Ris,Walk-in,Locker,Household,81.45,0,0
ENQ-09182,2025-08-22,Ang Mo Kio,Walk-in,Large,Household,513.08,0,0
ENQ-09183,2025-07-28,Sengkang,Google Search,Large,E-commerce,423.75,0,0
ENQ-09184,2025-06-02,Geylang,Organic,Large,SME,478.54,0,0
ENQ-09185,2025-01-04,Bishan,Meta Ads,Small,SME,176.58,0,0
ENQ-09186,2025-11-07,Changi Bay,Google Search,Medium,Household,294.55,0,0
ENQ-09187,2025-03-25,River Valley,Organic,Locker,SME,83.49,1,0
ENQ-09188,2025-05-13,Tuas,Organic,Small,Household,172.1,0,0
ENQ-09189,2025-04-11,Rochor,Google Search,Medium,Household,299.88,0,0
ENQ-09190,2025-10-10,Singapore River,Organic,Medium,Student/Expats,314.61,0,0
ENQ-09191,2025-10-29,Straits View,Partner,Medium,Household,269.32,0,0
ENQ-09192,2025-11-17,Western Water Catchment,Organic,Small,Household,204.02,0,0
ENQ-09193,2025-05-27,Bukit Batok,Partner,Medium,Student/Expats,319.74,0,0
ENQ-09194,2025-03-25,Central Water Catchment,Meta Ads,Small,SME,192.92,0,0
ENQ-09195,2025-06-24,Central Water Catchment,Meta Ads,Locker,Household,98.78,0,0
ENQ-09196,2025-10-15,Tengah,Meta Ads,Locker,Household,89.62,0,0
ENQ-09197,2025-05-31,Woodlands,Google Search,Small,Household,175.05,0,0
ENQ-09198,2025-02-21,Queenstown,Organic,Large,Household,467.27,1,0
ENQ-09199,2025-06-15,Jurong East,Partner,Small,Household,177.76,0,0
ENQ-09200,2025-03-31,Clementi,Organic,Medium,Household,317.23,1,0
ENQ-09201,2025-03-18,Pasir Ris,Referral,Small,Household,179.07,1,0
ENQ-09202,2025-11-19,Southern Islands,Google Search,Small,Household,168.5,0,0
ENQ-09203,2025-10-21,Clementi,Google Search,Small,Student/Expats,198.12,1,0
